epoch,loss,episodes,steps,win count,win_rate,optimal_path_length,suboptimal_steps,total_reward,learning_rate,elapsed_time
0,0.043280661888420585,100,6817,14,0.14,9,91,-1648.7499999999989,0.001,2.4313478469848633
1,0.057472536247223614,100,6674,17,0.17,7,93,-1614.0799999999986,0.001,5.057815074920654
2,0.058978029750287535,100,6472,23,0.23,7,93,-1556.289999999999,0.001,7.647580862045288
3,0.05831700585782528,100,5992,29,0.29,8,92,-1427.7399999999984,0.001,11.106683015823364
4,0.052838162016123534,100,6717,13,0.13,8,92,-1625.6299999999987,0.001,13.579472780227661
5,0.04863181174732745,100,5956,24,0.24,7,93,-1425.8299999999995,0.001,15.753005981445312
6,0.04784887265413999,100,6133,27,0.27,7,93,-1449.3199999999995,0.001,17.95113706588745
7,0.048771090200170876,100,6269,23,0.23,5,95,-1490.4199999999985,0.001,20.18555998802185
8,0.04796499349176884,100,6857,10,0.1,4,96,-1660.5999999999992,0.001,24.08666491508484
9,0.04567067520692945,100,6956,6,0.06,10,90,-1696.6499999999992,0.001,27.984646797180176
10,0.0506503925845027,100,6540,16,0.16,8,92,-1572.7999999999988,0.001,31.08866596221924
11,0.052750535486266015,100,6058,25,0.25,11,89,-1445.6699999999994,0.001,33.73481607437134
12,0.05588076310232282,100,6869,9,0.09,5,95,-1661.9099999999987,0.001,36.56713795661926
13,0.04557727320119739,100,6271,22,0.22,11,89,-1496.58,0.001,39.49486494064331
14,0.051319631515070796,100,6040,31,0.31,9,91,-1421.4899999999996,0.001,42.03949785232544
15,0.039230872923508284,100,4805,46,0.46,11,89,-1094.4099999999999,0.001,44.249326944351196
16,0.026957011478953064,100,3972,60,0.6,8,92,-867.4000000000004,0.001,46.06710696220398
17,0.021966686719097198,100,5119,38,0.38,11,89,-1196.77,0.001,48.14609098434448
18,0.027611616430804134,100,4193,53,0.53,5,95,-938.1200000000005,0.001,50.178056955337524
19,0.025742152631282808,100,4899,43,0.43,6,94,-1129.6399999999996,0.001,52.055135011672974
20,0.031973179010674355,100,4324,55,0.55,8,92,-966.0600000000003,0.001,53.76771879196167
21,0.027828347170725465,100,3703,61,0.61,8,92,-799.9499999999999,0.001,55.23149490356445
22,0.022772496703546495,100,3415,64,0.64,8,92,-726.51,0.001,56.80005598068237
23,0.029057595999911427,100,3980,60,0.6,8,92,-872.5500000000004,0.001,58.99712300300598
24,0.020700388066470624,100,3616,64,0.64,7,93,-771.7200000000004,0.001,60.571670055389404
25,0.021982216616161166,100,4417,49,0.49,11,89,-1004.5800000000003,0.001,62.61469793319702
26,0.031176915930118412,100,4529,48,0.48,6,94,-1034.0400000000002,0.001,64.62761688232422
27,0.027050904559437185,100,3762,61,0.61,6,94,-817.4299999999998,0.001,66.18307995796204
28,0.02466189959901385,100,3999,53,0.53,7,93,-901.1700000000003,0.001,67.979238986969
29,0.030256489046005298,100,3956,56,0.56,8,92,-879.11,0.001,70.02778601646423
30,0.019200536656280746,100,3253,70,0.7,3,97,-668.8499999999999,0.001,71.41598796844482
31,0.02083683973280131,100,3256,72,0.72,9,91,-666.89,0.001,72.85981798171997
32,0.02003552434529411,100,3342,66,0.66,3,97,-701.9800000000001,0.001,74.93917894363403
33,0.023050331859849393,100,4196,55,0.55,8,92,-933.43,0.001,77.19761896133423
34,0.0227319271909073,100,3943,59,0.59,10,90,-862.2399999999997,0.001,79.08818101882935
35,0.021605054642568577,100,3186,76,0.76,4,96,-629.69,0.001,80.49697995185852
36,0.014909967372950632,100,2975,73,0.73,8,92,-594.3399999999999,0.001,81.88869094848633
37,0.01518910030466941,100,2721,77,0.77,8,92,-516.8100000000001,0.001,83.60546612739563
38,0.012855313726176973,100,2755,77,0.77,5,95,-523.2099999999999,0.001,85.04291892051697
39,0.01551476325141266,100,2343,81,0.81,6,94,-420.67000000000036,0.001,86.33889985084534
40,0.011560674056527205,100,2304,80,0.8,6,94,-409.44000000000005,0.001,87.75341701507568
41,0.013897840417921543,100,2738,82,0.82,9,91,-499.8999999999998,0.001,89.34349203109741
42,0.013124099893757376,100,2849,79,0.79,6,94,-539.3800000000001,0.001,90.88934397697449
43,0.008709377389168367,100,2280,85,0.85,10,90,-383.96000000000004,0.001,92.14860701560974
44,0.011793251830968075,100,2354,81,0.81,11,89,-417.33000000000015,0.001,93.60025119781494
45,0.008100558605619881,100,1767,86,0.86,8,92,-255.09,0.001,94.76092314720154
46,0.011778565729546244,100,2532,75,0.75,9,91,-477.94000000000005,0.001,96.02322196960449
47,0.011635643020854331,100,2280,81,0.81,11,89,-402.19,0.001,97.2338171005249
48,0.010142282582110055,100,2281,86,0.86,4,96,-371.61999999999995,0.001,98.66447305679321
49,0.008660962213471067,100,1786,90,0.9,10,90,-257.77999999999986,0.001,99.77669501304626
50,0.007013257602447993,100,1774,91,0.91,9,91,-254.36999999999998,0.001,100.94626998901367
51,0.016715580562595277,100,2710,72,0.72,10,90,-538.79,0.001,102.40289783477783
52,0.011549443984986283,100,2235,79,0.79,4,96,-392.60000000000014,0.001,103.88064694404602
53,0.009590140673244605,100,1799,90,0.9,9,91,-260.6099999999999,0.001,105.03587985038757
54,0.015491845239303074,100,2573,78,0.78,3,97,-481.71000000000015,0.001,106.40768599510193
55,0.009295397145033349,100,1805,90,0.9,11,89,-252.45000000000005,0.001,107.84630799293518
56,0.009727021032667836,100,2085,84,0.84,5,95,-344.86,0.001,109.03118300437927
57,0.013799395768728573,100,2550,78,0.78,9,91,-465.67000000000024,0.001,110.2662148475647
58,0.016874444866261912,100,2800,73,0.73,8,92,-548.9100000000001,0.001,111.58797216415405
59,0.012887727304478175,100,2169,79,0.79,8,92,-379.87999999999977,0.001,112.91360211372375
60,0.009983334546977857,100,2392,85,0.85,2,98,-417.21,0.001,114.313472032547
61,0.012240382242453052,100,2094,81,0.81,7,93,-358.4199999999999,0.001,115.75061917304993
62,0.014638512737583369,100,2510,74,0.74,8,92,-471.38,0.001,117.21963286399841
63,0.015824029860668817,100,2714,76,0.76,9,91,-519.8799999999999,0.001,118.7359848022461
64,0.013630511303053936,100,2417,76,0.76,8,92,-451.71999999999997,0.001,120.04637002944946
65,0.014195446835656185,100,2137,84,0.84,7,93,-353.65999999999997,0.001,121.20219111442566
66,0.014096239330247045,100,2198,81,0.81,11,89,-381.0600000000001,0.001,122.84272193908691
67,0.011489106462104246,100,2120,83,0.83,10,90,-358.8499999999999,0.001,124.04772806167603
68,0.008925058236927725,100,1853,89,0.89,11,89,-275.56999999999994,0.001,125.1703610420227
69,0.012241218477720394,100,1685,87,0.87,6,94,-238.79999999999993,0.001,126.23257112503052
70,0.007931359652720857,100,1729,88,0.88,5,95,-254.21999999999994,0.001,127.42057585716248
71,0.008379247132397722,100,1352,91,0.91,10,90,-153.90999999999994,0.001,128.49240279197693
72,0.017951105241081677,100,3059,70,0.7,7,93,-623.2899999999998,0.001,130.00335001945496
73,0.012862051635456737,100,2509,76,0.76,7,93,-470.3099999999997,0.001,131.33461093902588
74,0.012120001967996358,100,2296,81,0.81,11,89,-395.05999999999983,0.001,132.52065300941467
75,0.011107910569553497,100,2361,76,0.76,5,95,-438.5600000000001,0.001,134.26905179023743
76,0.010186197002622067,100,1808,90,0.9,4,96,-257.19000000000005,0.001,135.71371483802795
77,0.007330252844694769,100,1690,90,0.9,6,94,-231.46999999999989,0.001,137.2079930305481
78,0.00993215464433888,100,1987,86,0.86,7,93,-310.5099999999999,0.001,138.72837710380554
79,0.009469737242034171,100,1394,93,0.93,10,90,-150.56999999999996,0.001,139.77487897872925
80,0.007612868794858514,100,1641,88,0.88,2,98,-234.1099999999999,0.001,141.0365607738495
81,0.008676550868549383,100,1607,89,0.89,11,89,-215.74999999999991,0.001,142.09911799430847
82,0.00620368375632097,100,1371,90,0.9,9,91,-158.43999999999994,0.001,143.18459701538086
83,0.0078094528772635384,100,1715,88,0.88,11,89,-242.32000000000005,0.001,144.28729486465454
84,0.006909230631717947,100,1380,91,0.91,8,92,-151.87999999999997,0.001,145.41935300827026
85,0.0064751473227806855,100,1529,91,0.91,11,89,-200.26000000000002,0.001,146.56406903266907
86,0.004860878460276581,100,1329,94,0.94,6,94,-130.12999999999994,0.001,147.66788983345032
87,0.007378901467600372,100,1843,88,0.88,2,98,-263.61,0.001,149.07255506515503
88,0.008788629442860837,100,1742,88,0.88,9,91,-239.40999999999985,0.001,150.19025683403015
89,0.00755732551246183,100,1642,89,0.89,3,97,-215.25999999999996,0.001,151.34829592704773
90,0.0068830750389497555,100,1383,89,0.89,10,90,-169.8299999999999,0.001,152.4156310558319
91,0.006697427815961419,100,1205,94,0.94,11,89,-104.37999999999997,0.001,153.4005618095398
92,0.00869431003520731,100,1788,89,0.89,9,91,-257.84999999999985,0.001,154.55100297927856
93,0.007799088197498349,100,1569,87,0.87,8,92,-212.32000000000002,0.001,155.79540085792542
94,0.004582271381295868,100,1164,97,0.97,8,92,-78.19999999999999,0.001,156.80212497711182
95,0.00558069832943147,100,1380,91,0.91,6,94,-157.12999999999997,0.001,157.84870386123657
96,0.0059956328407133695,100,1282,91,0.91,7,93,-141.02999999999997,0.001,159.0185468196869
97,0.004676850979740266,100,1256,95,0.95,10,90,-108.52999999999993,0.001,160.58119177818298
98,0.002673252105305437,100,1015,97,0.97,9,91,-38.429999999999986,0.001,161.91026711463928
99,0.0021096399008092705,100,737,98,0.98,9,91,17.41000000000003,0.001,162.83454990386963
100,0.0008042912565178994,100,612,100,1.0,8,92,66.69999999999999,0.001,163.80025911331177
